,Name,Year,Owner_Type,Seats,Kilometers_Driven,Fuel_Type,Transmission,Mileage,Engine,Power,Price
5368,Honda Jazz S,2011,First,5,69768.0,Petrol,Manual,16.0,1198.0,90.0,2.9
5369,BMW 3 Series 320d Luxury Line,2016,First,5,62404.0,Diesel,Automatic,22.69,1995.0,190.0,21.33
5370,Hyundai Verna SX CRDi AT,2012,Second,5,97000.0,Diesel,Automatic,19.08,1582.0,126.32,6.5
5371,Hyundai Creta 1.4 CRDi S Plus,2016,First,5,55687.0,Diesel,Manual,21.38,1396.0,88.7,12.15
5372,Volkswagen Vento 2013-2015 1.6 Comfortline,2014,First,5,17000.0,Petrol,Manual,15.04,1598.0,103.2,4.25
5373,BMW 3 Series Luxury Line,2017,First,5,34232.0,Diesel,Automatic,21.76,1995.0,190.0,35.84
5374,Honda CR-V Petrol 2WD,2004,Third,5,135000.0,Petrol,Automatic,14.4,1997.0,152.0,3.0
5375,Renault Duster 110PS Diesel RxZ AWD,2012,First,5,80000.0,Diesel,Manual,19.72,1461.0,108.45,6.75
5376,Hyundai i20 Asta 1.2,2014,Second,5,31045.0,Petrol,Manual,18.6,1197.0,81.83,5.65
5377,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2013,Second,5,58000.0,Diesel,Automatic,16.96,1968.0,138.03,7.5
5378,Hyundai Creta 1.6 SX Plus Diesel,2018,First,5,35480.0,Diesel,Manual,19.67,1582.0,126.2,13.34
5379,Suzuki Ciaz VDI SHVS,2016,First,5,62287.0,Diesel,Manual,28.09,1248.0,88.5,7.9
5380,Hyundai i20 Asta 1.4 CRDi,2015,First,5,46162.0,Diesel,Manual,22.54,1396.0,88.73,6.98
5381,Hyundai Verna 1.6 SX VTVT,2014,First,5,9200.0,Petrol,Manual,17.01,1591.0,121.3,5.75
5382,Volkswagen Polo Diesel Trendline 1.2L,2012,First,5,55339.0,Diesel,Manual,22.07,1199.0,73.9,2.65
5383,Volkswagen Polo Diesel Trendline 1.2L,2011,First,5,55476.0,Diesel,Manual,22.07,1199.0,73.9,2.49
5384,Suzuki SX4 Vxi BSIII,2007,Second,5,68553.0,Petrol,Manual,15.0,1586.0,104.68,1.5
5385,Honda Mobilio RS Option i DTEC,2016,First,7,67376.0,Diesel,Manual,24.5,1498.0,98.6,6.5
5386,Renault Duster 110PS Diesel RxZ Plus,2013,First,5,42000.0,Diesel,Manual,19.64,1461.0,108.45,8.0
5387,Toyota Fortuner 2.8 2WD AT,2019,First,7,28069.0,Diesel,Automatic,12.9,2755.0,174.5,30.85
5388,Volvo XC60 D4 SUMMUM,2014,First,5,93144.0,Diesel,Automatic,14.7,1984.0,181.0,17.15
5389,Suzuki Celerio VXI AT,2014,First,5,24300.0,Petrol,Automatic,23.1,998.0,67.04,4.55
5390,Suzuki Ciaz ZDi Plus,2015,Second,5,47883.0,Diesel,Manual,26.21,1248.0,88.5,7.4
5391,Audi Q5 2008-2012 2.0 TDI,2013,First,5,12467.0,Diesel,Automatic,12.8,1968.0,167.6,25.64
5392,BMW X1 sDrive 20d Sportline,2013,Second,5,56683.0,Diesel,Automatic,17.05,1995.0,184.0,13.5
5393,Ford Figo Petrol ZXI,2013,First,5,38000.0,Petrol,Manual,15.6,1196.0,70.0,3.55
5394,Hyundai Elantra CRDi SX,2018,First,5,35000.0,Diesel,Manual,22.7,1582.0,126.2,15.0
5395,Hyundai Verna 1.6 i ABS,2007,Second,5,80000.0,Petrol,Manual,13.9,1599.0,103.2,1.95
5396,Honda Civic 2006-2010 1.8 S MT,2006,Second,5,125000.0,Petrol,Manual,13.5,1799.0,130.0,2.3
5397,Toyota Fortuner 4x4 MT,2013,Second,7,123000.0,Diesel,Manual,12.55,2982.0,168.5,15.0
5398,Hyundai i10 Sportz,2012,First,5,70000.0,Petrol,Manual,20.36,1197.0,78.9,3.15
5399,Nissan Sunny 2011-2014 Diesel XL,2012,First,5,87982.0,Diesel,Manual,21.64,1461.0,84.8,5.0
5400,BMW 5 Series 2013-2017 520d Luxury Line,2013,Second,5,40714.0,Diesel,Automatic,18.12,1995.0,190.0,24.75
5401,Chevrolet Optra Magnum 2.0 LT,2008,Second,5,83000.0,Diesel,Manual,16.52,1991.0,123.7,2.6
5402,Hyundai i10 Asta,2011,First,5,86000.0,Petrol,Manual,20.36,1197.0,78.9,3.75
5403,Skoda Laura Ambiente,2009,Second,5,60002.0,Diesel,Manual,17.5,1896.0,106.0,4.85
5404,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013,First,5,60000.0,Diesel,Automatic,10.0,2148.0,170.0,27.0
5405,Honda Amaze SX i-DTEC,2014,First,5,84677.0,Diesel,Manual,25.8,1498.0,98.6,3.0
5406,BMW X1 xDrive 20d xLine,2017,First,5,23000.0,Diesel,Automatic,20.68,1995.0,190.0,28.75
5407,Toyota Innova 2.5 G (Diesel) 8 Seater,2016,First,8,81424.0,Diesel,Manual,12.99,2494.0,100.6,14.49
5408,Porsche Panamera 2010 2013 Diesel,2013,First,4,36400.0,Diesel,Automatic,7.5,4806.0,394.3,72.0
5409,Nissan Sunny XV D,2012,Second,5,70000.0,Diesel,Manual,22.71,1461.0,84.8,4.0
5410,Suzuki Swift Dzire LDI,2015,Second,5,40000.0,Diesel,Manual,26.59,1248.0,74.0,4.5
5411,Suzuki Wagon R ZXI AMT 1.2,2019,First,5,600.0,Petrol,Automatic,21.5,1197.0,81.8,6.25
5412,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2015,Second,5,65320.0,Diesel,Automatic,16.96,1968.0,138.03,11.5
5413,Honda Accord 2.4 Inspire M/T,2009,Third,5,79000.0,Petrol,Manual,9.8,2354.0,180.0,3.1
5414,Honda City i VTEC V,2018,First,5,5000.0,Petrol,Manual,17.8,1497.0,117.3,10.11
5415,Hyundai Verna 1.6 SX VTVT,2019,First,5,6028.0,Petrol,Manual,17.01,1591.0,121.3,11.54
5416,Suzuki Wagon R LX BSII,2006,Second,5,86000.0,Petrol,Manual,18.9,998.0,67.1,1.0
5417,Suzuki Swift Dzire Tour LDI,2013,Second,5,160000.0,Diesel,Manual,23.4,1248.0,74.0,2.5
5418,Audi Q5 2008-2012 2.0 TFSI Quattro,2011,First,5,59967.0,Petrol,Automatic,9.74,1984.0,208.0,18.0
5419,Toyota Etios Cross 1.4 GD,2018,First,5,43127.0,Diesel,Manual,23.59,1364.0,67.04,6.85
5420,Hyundai i10 Era 1.1 iTech SE,2012,First,5,65727.0,Petrol,Manual,19.81,1086.0,68.05,2.97
5421,Hyundai Verna 1.6 VTVT,2013,First,5,70000.0,Petrol,Manual,17.01,1591.0,121.3,4.75
5422,Volkswagen Polo 1.5 TDI Highline,2018,First,5,39861.0,Diesel,Manual,20.14,1498.0,88.8,7.38
5423,BMW 5 Series 520d Sport Line,2017,First,5,16485.0,Diesel,Automatic,22.48,1995.0,187.74,42.75
5424,Hyundai i20 1.4 Asta Optional With Sunroof,2010,Second,5,77332.0,Diesel,Manual,23.0,1396.0,90.0,3.65
5425,Hyundai Grand i10 Asta Option AT,2017,First,5,17489.0,Petrol,Automatic,18.9,1197.0,82.0,5.99
5426,Toyota Fortuner 4x2 4 Speed AT,2012,First,7,125000.0,Diesel,Automatic,11.5,2982.0,169.0,13.5
5427,Suzuki Baleno Zeta Automatic,2016,First,5,35129.0,Petrol,Automatic,21.4,1197.0,83.1,7.0
5428,Hyundai Creta 1.6 SX Plus Petrol Automatic,2016,First,5,22982.0,Petrol,Automatic,13.0,1591.0,121.3,10.95
5429,Hyundai i10 Sportz,2013,Third,5,54500.0,Petrol,Manual,20.36,1197.0,78.9,2.95
5430,Tata Tigor XE Diesel,2017,First,5,16235.0,Diesel,Manual,24.7,1047.0,69.0,5.5
5431,Skoda Superb Style 1.8 TSI AT,2017,First,5,73641.0,Petrol,Automatic,14.67,1798.0,177.46,17.08
5432,Suzuki Swift Dzire VDI,2015,First,5,59572.0,Diesel,Manual,26.59,1248.0,74.0,6.85
5433,Honda CR-V 2.0 AT,2014,First,5,112827.0,Petrol,Automatic,13.1,1997.0,141.1,10.5
5434,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2010,First,8,118000.0,Diesel,Manual,12.8,2494.0,102.0,8.75
5435,Honda City 1.5 V MT,2010,First,5,60000.0,Petrol,Manual,17.0,1497.0,118.0,2.7
5436,Hyundai Verna VTVT 1.6 AT SX Plus,2012,First,5,75059.0,Petrol,Automatic,17.0,1591.0,121.3,4.25
5437,Toyota Etios 1.4 VXD,2018,First,5,3000.0,Diesel,Manual,23.59,1364.0,67.04,7.9
5438,Skoda Superb Elegance 1.8 TSI AT,2011,Second,5,78000.0,Petrol,Automatic,13.7,1798.0,157.75,4.5
5439,Nissan Sunny 2011-2014 Diesel XV,2012,First,5,47000.0,Diesel,Manual,21.64,1461.0,84.8,4.0
5440,Honda City 1.5 V MT Exclusive,2012,First,5,42000.0,Petrol,Manual,17.0,1497.0,118.0,4.75
5441,Hyundai Elite i20 Diesel Asta Option,2018,First,5,6820.0,Diesel,Manual,22.54,1396.0,88.76,7.65
5442,Chevrolet Optra 1.6 LT Royale,2013,Second,5,55176.0,Petrol,Manual,17.4,1599.0,104.0,3.47
5443,Honda Amaze S i-Vtech,2016,First,5,39854.0,Petrol,Manual,18.0,1198.0,86.7,5.64
5444,Volkswagen Polo Petrol Comfortline 1.2L,2013,First,5,24000.0,Petrol,Manual,16.47,1198.0,73.9,2.95
5445,Suzuki Swift VDI,2016,First,5,55000.0,Diesel,Manual,22.9,1248.0,74.0,5.65
5446,Ford Endeavour 3.0L 4X4 AT,2012,First,7,45840.0,Diesel,Automatic,11.4,2953.0,153.86,8.41
5447,Suzuki Baleno LXI,2006,Third,5,155000.0,Petrol,Manual,15.4,1590.0,94.0,0.85
5448,Suzuki Wagon R LX,2003,Second,5,125000.0,Petrol,Manual,18.9,998.0,67.1,0.8
5449,Volkswagen Polo 1.5 TDI Highline,2014,First,5,52951.0,Diesel,Manual,20.14,1498.0,88.0,5.65
5450,Hyundai Verna 1.6 SX VTVT (O),2013,First,5,49000.0,Petrol,Manual,17.1,1591.0,121.3,4.5
5451,Suzuki Ciaz ZDi Plus SHVS,2015,First,5,52000.0,Diesel,Manual,28.09,1248.0,88.5,6.9
5452,Nissan Sunny 2011-2014 Diesel XL,2013,First,5,120005.0,Diesel,Manual,21.64,1461.0,84.8,4.0
5453,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2015,First,5,33000.0,Petrol,Manual,15.0,1598.0,103.52,5.6
5454,Suzuki Eeco 7 Seater Standard,2016,First,7,126000.0,Petrol,Manual,15.1,1196.0,73.0,2.2
5455,Skoda Rapid Ultima 1.6 MPI Ambition Plus,2013,First,5,66700.0,Petrol,Manual,15.0,1598.0,103.5,4.0
5456,Toyota Fortuner 4x4 MT,2014,Second,7,122000.0,Diesel,Manual,12.55,2982.0,168.5,16.0
5457,Hyundai Creta 1.6 CRDi SX,2016,First,5,29000.0,Diesel,Manual,19.67,1582.0,126.2,12.6
5458,Hyundai i20 Magna Optional 1.2,2014,First,5,42315.0,Petrol,Manual,18.5,1197.0,82.9,4.79
5459,Honda City i DTEC V,2016,First,5,84580.0,Diesel,Manual,26.0,1498.0,98.6,6.83
5460,Suzuki 800 Std,2002,First,4,75000.0,Petrol,Manual,16.1,796.0,37.0,0.51
5461,Ford Ikon 1.3 Flair,2006,Second,5,85000.0,Petrol,Manual,13.8,1299.0,70.0,0.69
5462,Suzuki Swift Dzire LXI,2015,First,5,24296.0,Petrol,Manual,20.85,1197.0,83.14,4.65
5463,Honda City 1.5 V MT Sunroof,2014,First,5,40000.0,Petrol,Manual,16.8,1497.0,116.3,6.49
5464,Hyundai Verna CRDi,2009,First,5,64514.0,Diesel,Manual,16.8,1493.0,110.0,2.9
5465,Hyundai Verna 1.6 SX VTVT,2016,First,5,35000.0,Petrol,Manual,17.01,1591.0,121.3,7.4
5466,Renault KWID RXT,2016,Second,5,41000.0,Petrol,Manual,25.17,799.0,53.3,3.25
5467,Suzuki Wagon R LXI,2008,Second,5,60123.0,Petrol,Manual,18.9,998.0,67.1,1.95
5468,Hyundai Grand i10 Sportz,2015,Second,5,53000.0,Petrol,Manual,18.9,1197.0,82.0,4.0
5469,Hyundai i20 1.2 Asta,2017,First,5,9000.0,Petrol,Manual,18.6,1197.0,81.83,6.85
5470,Honda Amaze S i-Vtech,2015,First,5,53497.0,Petrol,Manual,18.0,1198.0,86.7,5.45
5471,Ford Fiesta 1.4 Duratorq ZXI,2007,First,5,68000.0,Diesel,Manual,17.8,1399.0,68.0,1.99
5472,Hyundai Verna SX CRDi AT,2014,First,5,65000.0,Diesel,Automatic,19.08,1582.0,126.32,8.99
5473,Toyota Etios VD SP,2014,First,5,45155.0,Diesel,Manual,23.59,1364.0,67.04,6.5
5474,Honda Jazz 1.2 V CVT i VTEC,2018,First,5,20026.0,Petrol,Automatic,19.0,1199.0,88.7,9.27
5475,Hyundai Verna 1.6 CRDi SX,2015,First,5,60000.0,Diesel,Manual,23.9,1582.0,126.2,6.99
5476,Mercedes-Benz CLA 200 D Sport Edition,2019,First,5,15976.0,Diesel,Automatic,17.9,2143.0,136.0,36.76
5477,Skoda Octavia Elegance 1.8 TSI AT,2017,First,5,30523.0,Petrol,Automatic,14.7,1798.0,177.5,17.08
5478,Chevrolet Beat Diesel LS,2013,First,5,26300.0,Diesel,Manual,25.44,936.0,57.6,2.8
5479,Volkswagen Polo Diesel Trendline 1.2L,2011,First,5,66000.0,Diesel,Manual,22.07,1199.0,73.9,2.49
5480,Suzuki SX4 S Cross DDiS 200 Zeta,2016,First,5,70000.0,Diesel,Manual,23.65,1248.0,88.5,8.85
5481,Honda City V MT,2011,First,5,46000.0,Petrol,Manual,16.8,1497.0,116.3,4.15
5482,Volkswagen Vento 1.5 TDI Highline,2017,First,5,28000.0,Diesel,Manual,20.64,1498.0,108.5,10.0
5483,Hyundai Grand i10 1.2 Kappa Magna,2017,First,5,46000.0,Petrol,Manual,18.9,1197.0,81.86,4.75
5484,Renault KWID AMT RXL,2017,First,5,33000.0,Petrol,Automatic,24.04,999.0,67.0,3.2
5485,Suzuki Alto 800 LXI,2017,First,5,27718.0,Petrol,Manual,22.74,796.0,47.3,3.28
5486,Ford Ecosport 1.5 Ti VCT MT Titanium,2013,First,5,58000.0,Petrol,Manual,15.8,1499.0,110.0,7.5
5487,Suzuki Baleno Zeta,2018,First,5,33150.0,Petrol,Manual,21.4,1197.0,83.1,7.39
5488,Suzuki Ritz VDi,2013,First,5,77000.0,Diesel,Manual,23.2,1248.0,73.94,3.65
5489,Mercedes-Benz E-Class 280 CDI,2007,First,5,70000.0,Diesel,Automatic,11.0,2987.0,198.5,11.0
5490,Suzuki Ritz VDi,2012,First,5,97000.0,Diesel,Manual,23.2,1248.0,73.94,3.0
5491,Chevrolet Beat Diesel LT,2012,Second,5,75300.0,Diesel,Manual,25.44,936.0,57.6,2.25
5492,Suzuki SX4 Vxi BSIV,2010,First,5,69918.0,Petrol,Manual,15.5,1586.0,103.3,2.83
5493,Suzuki Omni 5 Seater BSIV,2019,First,5,4721.0,Petrol,Manual,14.0,796.0,35.0,4.11
5494,Mitsubishi Pajero Sport Anniversary Edition,2014,First,7,39163.0,Diesel,Manual,13.5,2477.0,178.0,14.7
5495,Mercedes-Benz S Class 2005 2013 S 300 L,2013,First,5,80000.0,Petrol,Automatic,13.0,2987.0,210.0,25.0
5496,Chevrolet Beat Diesel LS,2015,First,5,66000.0,Diesel,Manual,25.44,936.0,56.3,2.35
5497,Ford Figo 2015-2019 1.5D Titanium MT,2017,Second,5,36154.0,Diesel,Manual,25.83,1498.0,99.0,6.41
5498,Honda City i-VTEC VX,2012,First,5,34000.0,Petrol,Manual,17.4,1497.0,117.3,5.75
5499,Mercedes-Benz GLA Class 200 CDI SPORT,2016,Second,5,60000.0,Diesel,Automatic,17.9,2143.0,136.0,17.55
5500,Hyundai Creta 1.4 CRDi S Plus,2015,First,5,32000.0,Diesel,Manual,21.38,1396.0,88.7,10.25
5501,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,First,5,79985.0,Diesel,Manual,17.8,1399.0,67.0,3.16
5502,Audi A4 2.0 TDI,2014,Second,5,37600.0,Diesel,Automatic,16.55,1968.0,147.51,22.5
5503,Hyundai i10 Magna 1.1,2015,First,5,31965.0,Petrol,Manual,19.81,1086.0,68.05,3.55
5504,BMW 3 Series 320i Sedan,2010,First,5,70749.0,Petrol,Automatic,12.05,1995.0,154.0,9.86
5505,BMW 7 Series 730Ld,2013,First,5,38000.0,Diesel,Automatic,16.46,2993.0,258.0,45.0
5506,Hyundai Verna 1.6 SX VTVT,2017,First,5,41534.0,Petrol,Manual,17.01,1591.0,121.3,7.99
5507,Volkswagen Ameo 1.5 TDI Comfortline AT,2017,First,5,54455.0,Diesel,Automatic,22.0,1498.0,108.495,6.5
5508,Chevrolet Aveo 1.4 LS,2007,First,5,42000.0,Petrol,Manual,14.49,1399.0,92.7,0.75
5509,Chevrolet Cruze LTZ,2018,Second,5,52073.0,Diesel,Manual,18.3,1991.0,147.9,9.87
5510,Hyundai i20 1.4 Sportz,2018,Second,5,40175.0,Diesel,Manual,22.54,1396.0,88.73,6.36
5511,Honda BRV i-VTEC V CVT,2017,First,7,16503.0,Petrol,Automatic,16.0,1497.0,117.3,9.5
5512,Hyundai Xcent 1.2 Kappa SX,2017,First,5,15029.0,Petrol,Manual,19.1,1197.0,82.0,6.05
5513,Hyundai Grand i10 CRDi Sportz,2015,First,5,76362.0,Diesel,Manual,24.0,1120.0,70.0,5.5
5514,Suzuki Alto LXi,2007,Second,5,18700.0,Petrol,Manual,19.7,796.0,46.3,1.25
5515,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,First,7,67585.0,Diesel,Manual,12.99,2494.0,100.6,11.99
5516,Hyundai i10 Sportz 1.2 AT,2010,Second,5,57000.0,Petrol,Automatic,16.95,1197.0,78.9,2.5
5517,Honda City i-VTEC CVT V,2019,First,5,22321.0,Petrol,Automatic,18.0,1497.0,117.3,11.66
5518,Suzuki Zen LX,1998,Third,5,95150.0,Petrol,Manual,17.3,993.0,60.0,0.53
5519,Suzuki Wagon R LXI BS IV,2015,First,5,36428.0,Petrol,Manual,20.51,998.0,67.04,3.1
5520,Ford Figo Diesel Titanium,2012,Second,5,73500.0,Diesel,Manual,20.0,1399.0,68.0,2.6
5521,Honda Amaze S i-Vtech,2015,First,5,47234.0,Petrol,Manual,18.0,1198.0,86.7,5.09
5522,Hyundai Accent GLE,2008,First,5,62364.0,Petrol,Manual,13.2,1495.0,94.0,2.3
5523,Hyundai Verna 1.6 SX CRDi (O),2012,First,5,89000.0,Diesel,Manual,22.32,1582.0,126.32,6.0
5524,Suzuki Swift ZDi,2013,First,5,58653.0,Diesel,Manual,25.2,1248.0,74.0,4.4
5525,Mercedes-Benz B Class B180,2013,Second,5,30000.0,Petrol,Automatic,14.8,1595.0,120.7,11.0
5526,Chevrolet Cruze LTZ,2014,First,5,64042.0,Diesel,Manual,17.3,1998.0,163.7,5.7
5527,Skoda Laura Ambiente 2.0 TDI CR AT,2013,First,5,120000.0,Diesel,Automatic,20.0,1968.0,138.1,6.95
5528,Mahindra Scorpio VLX 2WD BSIV,2014,First,8,90000.0,Diesel,Manual,12.05,2179.0,120.0,7.9
5529,BMW X1 xDrive 20d xLine,2018,First,5,30733.0,Diesel,Automatic,20.68,1995.0,190.0,29.3
5530,Mercedes-Benz E-Class 2009-2013 E350 Petrol,2009,First,5,43600.0,Petrol,Automatic,10.93,3498.0,272.0,10.24
5531,Skoda Superb Elegance 1.8 TSI AT,2010,Second,5,71473.0,Petrol,Automatic,13.7,1798.0,157.75,5.35
5532,Honda Brio VX AT,2014,Second,5,39000.0,Petrol,Automatic,16.5,1198.0,86.8,3.49
5533,Hyundai i10 Magna 1.2,2009,First,5,84045.0,Petrol,Manual,20.36,1197.0,78.9,2.85
5534,Honda City i VTEC SV,2014,First,5,57004.0,Petrol,Manual,17.4,1497.0,117.3,5.35
5535,Ford Figo Petrol ZXI,2012,First,5,75464.0,Petrol,Manual,15.6,1196.0,70.0,3.62
5536,Toyota Innova 2.5 G4 Diesel 7-seater,2006,First,7,142000.0,Diesel,Manual,12.8,2494.0,102.0,6.25
5537,Mahindra Verito 1.5 D6 BSIV,2012,Second,5,118683.0,Diesel,Manual,21.0,1461.0,64.1,3.19
5538,Mahindra KUV 100 G80 K8 Dual Tone,2018,First,6,42000.0,Petrol,Manual,18.15,1198.0,82.0,5.5
5539,Hyundai i20 Sportz Option 1.2,2019,First,5,12800.0,Petrol,Manual,18.6,1197.0,81.83,7.67
5540,Tata New Safari EX 4x2,2011,First,7,80000.0,Petrol,Manual,12.0,2092.0,127.0,5.5
5541,Suzuki Swift Dzire VDi,2014,First,5,76126.0,Diesel,Manual,19.3,1248.0,73.9,6.6
5542,BMW X5 xDrive 30d M Sport,2017,Second,5,21000.0,Diesel,Automatic,15.97,2993.0,258.0,55.0
5543,Audi A6 2011-2015 2.0 TDI Premium Plus,2013,First,5,85000.0,Diesel,Automatic,17.68,1968.0,174.33,21.0
5544,Suzuki Baleno Delta 1.2,2017,First,5,27000.0,Petrol,Manual,21.4,1197.0,83.1,4.5
5545,Hyundai Santa Fe 4WD AT,2016,First,7,45794.0,Diesel,Automatic,13.01,2199.0,194.3,20.67
5546,Chevrolet Cruze LTZ AT,2013,First,5,57352.0,Diesel,Automatic,14.39,1998.0,163.7,6.5
5547,Mercedes-Benz E-Class 2015-2017 E250 Edition E,2018,First,5,41467.0,Diesel,Automatic,15.0,2143.0,204.0,37.98
5548,Hyundai Santro Xing GLS,2009,First,5,42000.0,Petrol,Manual,17.92,1086.0,62.1,1.45
5549,Suzuki Ciaz VDi Plus SHVS,2015,First,5,67048.0,Diesel,Manual,28.09,1248.0,88.5,7.9
5550,Honda City i-VTEC V,2018,First,5,11732.0,Petrol,Manual,17.4,1497.0,117.3,10.07
5551,Nissan Terrano XL Plus ICC WT20 SE,2016,First,5,37000.0,Diesel,Manual,20.45,1461.0,83.8,6.5
5552,BMW 3 Series 320d Prestige,2015,First,5,30000.0,Diesel,Automatic,18.88,1995.0,184.0,22.0
5553,Honda City i DTEC V,2016,First,5,53000.0,Diesel,Manual,26.0,1498.0,98.6,9.75
5554,Nissan Terrano XL Plus 85 PS,2014,First,5,60000.0,Diesel,Manual,20.45,1461.0,83.8,6.0
5555,Hyundai Grand i10 CRDi Sportz,2014,First,5,65000.0,Diesel,Manual,24.0,1120.0,70.0,3.99
5556,Toyota Fortuner 4x2 AT,2015,First,7,92000.0,Diesel,Automatic,12.55,2982.0,168.5,19.75
5557,Toyota Innova Crysta 2.4 VX MT,2017,First,7,31000.0,Diesel,Manual,13.68,2393.0,147.8,16.95
5558,Suzuki Baleno Zeta 1.2,2017,First,5,43917.0,Petrol,Manual,21.4,1197.0,83.1,6.8
5559,Hyundai i10 Sportz 1.1L,2013,First,5,84000.0,Petrol,Manual,19.81,1086.0,68.05,2.95
5560,Audi Q7 3.0 TDI Quattro Premium Plus,2015,First,7,55662.0,Diesel,Automatic,12.07,2967.0,241.4,42.83
5561,Volvo S60 D4 Momentum,2014,First,5,51000.0,Diesel,Automatic,27.03,1969.0,190.0,21.5
5562,Honda City i VTEC V,2015,First,5,24398.0,Petrol,Manual,17.8,1497.0,117.3,7.9
5563,Suzuki Alto K10 2010-2014 VXI,2011,Second,5,78000.0,Petrol,Manual,20.92,998.0,67.1,2.3
5564,Honda Brio 1.2 S Option MT,2012,First,5,40315.0,Petrol,Manual,18.5,1198.0,86.8,2.75
5565,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2011,First,8,83000.0,Diesel,Manual,12.05,2179.0,120.0,6.71
5566,Renault Duster 110PS Diesel RxL AMT,2017,First,5,58151.0,Diesel,Automatic,19.6,1461.0,108.45,9.6
5567,Hyundai Creta 1.6 CRDi SX,2017,First,5,30519.0,Diesel,Manual,19.67,1582.0,126.2,12.81
5568,Tata Tiago 1.2 Revotron XZ,2019,First,5,20712.0,Petrol,Manual,23.84,1199.0,84.0,6.94
5569,Mahindra XUV500 W6 2WD,2015,First,7,48000.0,Diesel,Manual,16.0,2179.0,140.0,9.45
5570,Volkswagen Vento 1.5 TDI Highline,2015,First,5,85000.0,Diesel,Manual,20.34,1498.0,103.2,6.0
5571,Mercedes-Benz B Class B180,2013,First,5,32000.0,Petrol,Automatic,14.8,1595.0,120.7,11.0
5572,Suzuki SX4 Vxi BSIV,2011,First,5,52000.0,Petrol,Manual,15.5,1586.0,103.3,2.6
5573,Hyundai Getz GLE,2007,First,5,58307.0,Petrol,Manual,15.3,1341.0,83.0,1.95
5574,BMW 6 Series Gran Coupe,2013,First,4,30000.0,Diesel,Automatic,17.54,2993.0,313.0,45.0
5575,Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,First,5,40000.0,Diesel,Automatic,17.11,1968.0,174.33,22.0
5576,Hyundai i20 Asta Option 1.2,2015,First,5,36000.0,Petrol,Manual,18.6,1197.0,81.83,4.9
5577,Nissan Terrano XL D Option,2015,First,5,58817.0,Diesel,Manual,19.87,1461.0,83.14,6.25
5578,Volkswagen Vento Konekt Diesel Highline,2013,Second,5,55000.0,Diesel,Manual,20.54,1598.0,103.6,6.1
5579,Hyundai i10 Sportz,2011,First,5,39000.0,Petrol,Manual,20.36,1197.0,78.9,2.6
5580,Lamborghini Gallardo Coupe,2011,Third,2,6500.0,Petrol,Automatic,6.4,5204.0,560.0,120.0
5581,Jaguar XF 3.0 Litre S Premium Luxury,2012,First,5,35000.0,Diesel,Automatic,14.74,2993.0,270.9,29.0
5582,Suzuki Swift Dzire VXi,2010,Second,5,49900.0,Petrol,Manual,17.5,1298.0,85.8,3.3
5583,Tata Indica Vista Quadrajet VX,2013,Second,5,99500.0,Diesel,Manual,22.3,1248.0,74.0,3.05
5584,Hyundai i20 Asta 1.4 CRDi,2012,First,5,33249.0,Diesel,Manual,21.27,1396.0,88.76,3.25
5585,Hyundai Xcent 1.2 Kappa S Option,2014,First,5,52000.0,Petrol,Manual,19.1,1197.0,81.86,3.75
5586,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,First,7,45000.0,Diesel,Manual,12.99,2494.0,100.6,13.25
5587,Tata Tiago 1.2 Revotron XZ,2017,First,5,22000.0,Petrol,Manual,23.84,1199.0,84.0,4.8
5588,Renault KWID RXL,2019,First,5,7858.0,Petrol,Manual,25.17,799.0,53.3,3.8
5589,Toyota Innova 2.5 V Diesel 7-seater,2011,First,7,112000.0,Diesel,Manual,12.8,2494.0,102.0,8.5
5590,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,2016,First,5,41082.0,Diesel,Automatic,13.0,2143.0,204.0,38.76
5591,Honda City 1.5 S AT,2009,First,5,72000.0,Petrol,Automatic,16.8,1497.0,116.4,3.2
5592,Hyundai i10 Sportz 1.2,2011,First,5,84912.0,Petrol,Manual,20.36,1197.0,78.9,3.5
5593,Hyundai Creta 1.6 CRDi SX Option,2015,First,5,70000.0,Diesel,Manual,19.67,1582.0,126.2,12.25
5594,Honda Amaze VX Petrol,2014,First,5,21000.0,Petrol,Manual,19.5,1199.0,86.76,4.75
5595,Volkswagen Polo 1.2 MPI Trendline,2016,First,5,27000.0,Petrol,Manual,18.78,999.0,74.0,4.5
5596,Hyundai i10 Magna 1.2,2012,First,5,29000.0,Petrol,Manual,20.36,1197.0,78.9,2.35
5597,Renault Pulse RxL,2014,First,5,48425.0,Diesel,Manual,23.08,1461.0,63.12,3.4
5598,Volkswagen Vento 1.5 TDI Highline AT,2016,First,5,19000.0,Diesel,Automatic,21.5,1498.0,108.5,10.0
